535.0;52.0;"blue-collar";"married";"primary";"no";1054.0;"no";"no";"cellular";4.0;"aug";273.0;1.0;-1.0;0.0;"unknown";"no"
536.0;45.0;"management";"married";"tertiary";"no";1529.0;"no";"no";"cellular";30.0;"jun";160.0;1.0;-1.0;0.0;"unknown";"no"
537.0;26.0;"management";"single";"secondary";"no";63.0;"no";"no";"cellular";28.0;"jul";76.0;4.0;-1.0;0.0;"unknown";"no"
538.0;40.0;"technician";"married";"tertiary";"no";0.0;"no";"no";"cellular";19.0;"aug";44.0;1.0;-1.0;0.0;"unknown";"no"
539.0;41.0;"admin.";"married";"secondary";"no";920.0;"yes";"yes";"unknown";27.0;"may";239.0;1.0;-1.0;0.0;"unknown";"no"
541.0;27.0;"technician";"single";"unknown";"no";59.0;"no";"no";"cellular";15.0;"jul";792.0;4.0;-1.0;0.0;"unknown";"no"
542.0;27.0;"services";"married";"secondary";"no";0.0;"yes";"no";"cellular";23.0;"jul";198.0;13.0;-1.0;0.0;"unknown";"no"
543.0;48.0;"blue-collar";"married";"secondary";"no";157.0;"yes";"no";"unknown";6.0;"may";73.0;1.0;-1.0;0.0;"unknown";"no"
544.0;49.0;"admin.";"married";"secondary";"no";2465.0;"no";"no";"cellular";20.0;"aug";157.0;3.0;-1.0;0.0;"unknown";"no"
545.0;35.0;"blue-collar";"married";"primary";"no";0.0;"yes";"no";"cellular";24.0;"jul";90.0;6.0;-1.0;0.0;"unknown";"no"
546.0;47.0;"self-employed";"married";"secondary";"yes";2.0;"no";"no";"cellular";5.0;"feb";236.0;2.0;-1.0;0.0;"unknown";"no"
547.0;54.0;"management";"married";"tertiary";"no";0.0;"no";"no";"cellular";16.0;"jul";118.0;5.0;-1.0;0.0;"unknown";"no"
548.0;39.0;"management";"single";"tertiary";"no";12437.0;"no";"no";"telephone";18.0;"nov";40.0;1.0;-1.0;0.0;"unknown";"no"
